RegionID,Year,IncomePerCapita,Population,GDP,HealthExpenditure,MortalityRate,InfantMortality,LifeExpectancy,OutOfPocketExpenditure
23,1990,74020.77837045392,684157,50641833667.59464,3540815833.614701,5.921914440821654,17.05032697599385,69.91627653560565,2165132233.2795606
23,1991,73272.47194097163,543973,39858246379.146164,2488344940.882012,7.034865357540243,19.30612504004022,70.74582331462128,975094681.5981212
23,1992,72621.85802245309,981539,71281185901.50058,6951725112.632521,5.889456192916697,14.585867731770378,75.32019898716722,2713427565.3332057
23,1993,73181.54644483332,921044,67403424263.73506,5789443459.498008,7.62835266637968,11.423999052183632,70.84412667082945,3065460831.980609
23,1994,73086.0913375248,922402,67414756821.91556,4584611636.177494,4.825213539550995,19.300824034286446,71.9655580708681,1647688200.2839923
23,1995,73184.16464403081,99966,7315928202.805184,937962847.2937263,7.922638627479335,15.810888222802538,68.81247497347171,596073431.4468114
23,1996,73809.1963640071,752726,55558101142.29361,2045697535.4637568,6.3218212734511905,18.668518688424694,76.65740656788579,923608249.1621108
23,1997,73493.13529076405,519965,38213858091.46213,3980555756.547022,5.884612742926008,10.379984438977043,73.94663027835024,2093712315.6755278
23,1998,73432.67894696539,523267,38424897614.54174,2917944647.880132,7.86307050375197,20.28614185854255,68.7700174625978,624300103.2063004
23,1999,73427.80370596738,520328,38206542246.7186,2114892753.0834,6.3105244193282655,6.448423833312463,70.03309386239323,907716767.4708472
23,2000,74325.41241353675,427389,31765863686.009056,1955051815.9893076,5.34332074954733,16.93825004136656,68.34763558045908,631205748.7079399
23,2001,73666.8274655558,970958,71527395462.30113,9538035804.35338,6.843899412380057,18.064578879023934,70.09901853439378,6602407001.336097
23,2002,74335.7411431202,407073,30260073154.35337,1751461068.552691,5.549203043756609,28.07584868301751,71.7243409512415,729340713.9866669
23,2003,73150.23627041074,327941,23988961632.75477,3353750172.9075775,6.323753735582569,15.41476518525225,73.55117204548249,2228306645.1755595
23,2004,73656.68787058088,176228,12980370790.056726,1773679217.283406,5.462041851031603,12.317717429379242,66.41236031657955,1036014653.0099449
23,2005,74573.36437341721,928219,69220413705.32895,5495246158.013663,7.232113920920159,14.395082772387894,70.80918183046117,1993585853.222869
23,2006,72331.49402738153,640855,46353999604.91759,3936188115.9712963,5.134743240564873,17.40626652288693,65.84795116362623,2392550248.5357695
23,2007,74628.25713557754,283127,21129274558.024662,1765443862.7144234,5.150466723173885,22.103444963195344,63.69740981527546,1014738820.6084853
23,2008,73990.319123119,320114,23685337015.778114,3123998126.2221217,6.198999479201128,17.387845298673408,71.76761868582557,1716284352.0972762
23,2009,74000.34406015906,245346,18155688413.783783,1078098323.917726,7.049071760798319,20.593466226767934,75.45473965744858,640498597.7290416
23,2010,74258.14714111462,323139,23995703409.03264,1310691872.0440073,5.719439999766899,19.36189709855672,70.97972487786198,277877739.510885
23,2011,73321.50719060162,371345,27227575087.69396,3727433531.399224,5.921969797426689,10.70822670156722,70.75953260667538,1294573896.76599
23,2012,73090.68328662863,78004,5701365659.090179,831280748.3480663,8.079395777137876,19.072719706605735,68.93859194044865,473101463.41597116
23,2013,72915.72785299161,736874,53729704045.945335,5787781060.258354,6.424874563153671,19.507572592011243,70.57939428616949,3808806412.8557987
23,2014,72737.6444119851,374888,27268470038.320267,1716514136.3442378,4.813865163349456,18.26617072035154,64.77331261978212,972659790.990825
23,2015,74160.2099126435,249041,18468932836.854652,1076319257.603164,6.111037766117277,13.56654251298262,68.13433517560934,589690398.2683439
23,2016,74405.30715893114,835034,62130961258.15091,8000635162.9597645,6.2190579753417845,14.102312565240346,65.89612407043813,3794954377.2703466
23,2017,73167.27732270265,109332,7999524764.245726,930216742.9235308,4.287490755850339,14.140664996172001,70.7192850478769,379403688.0873578
23,2018,73740.34239378992,556357,41025955673.18178,3349795084.8334436,4.505727876660599,10.70547341797591,68.07082432983088,1307939055.5866508
23,2019,74007.33866135043,650709,48157241332.98868,6548148567.159609,5.10144305153326,7.729259274702824,73.68825426634777,1895984874.9582148
24,1970,54939.55828335175,920670,50581203124.73345,7048395423.052339,6.2480814196973995,18.67507471038835,71.95385152188628,4103268807.176144
24,1971,55159.06429781011,457435,25231686577.068768,1657863392.2204776,7.033430689309697,20.806686503260472,70.09735851024512,806462207.0020105
24,1972,55368.953902743444,596848,33046849398.94462,1748083785.294177,4.829138570927021,19.516805395014696,68.6635442449824,861746023.5875568
24,1973,55317.67663225599,698852,38658868949.80537,2505522730.984143,4.865468007547383,9.91068397052235,74.22041176182155,1335926065.3192112
24,1974,55841.0004542699,485485,27109968105.541225,1224972991.9246535,5.332773674170756,18.783128773854195,72.22367910286745,591289775.3116956
24,1975,55816.67707335386,644206,35957438270.716995,3182658036.5693235,6.419803156749521,26.496627768431527,72.72619124539843,2057774009.2503295
24,1976,56074.28343340298,405970,22764476845.45861,2383784999.3549933,7.643377241463155,21.17098509326952,72.0049063142895,954195294.898346
24,1977,54675.041905797356,381145,20839118847.185135,2672098297.9114313,5.3844213503123814,24.129420835611626,65.55522929922711,1060399567.0008311
24,1978,55408.250331268864,284152,15744365148.13071,817933621.5040696,6.698286333474666,12.698422721992575,69.03594478175829,473173817.2249594
24,1979,55745.20766744936,466981,26031952821.75317,3473966454.769849,7.359218399002733,17.416007453721573,70.83082667843462,2205177265.7312994
24,1980,55967.81792593405,895383,50112632717.97661,7210069353.964844,5.99868301106392,22.357270078051254,66.27510535683662,2789649905.968633
24,1981,54742.50483342752,380657,20838117662.37802,1613883065.916765,8.071606521055903,19.180753947516173,74.39929627835458,1095850403.7842088
24,1982,55533.2745886222,718646,39908765650.014984,4957640238.690762,5.657630975180479,12.887340770123911,69.03542824452246,2433546748.1427245
24,1983,55009.31537855302,200434,11025737118.584896,1125982512.7563999,6.7005385205559325,23.296972790028164,68.52342467574516,315021993.0401163
24,1984,55508.893843466125,311745,17304620111.231346,1300729796.7560956,7.082392666401656,16.115097596327963,68.45815811468663,628923963.024235
24,1985,55958.45881272936,697801,39047868517.98136,4730548530.173092,6.144347416633977,22.332047468610995,67.59844605131835,2378855112.9046474
24,1986,56727.6028377683,568680,32259853181.782078,971753103.6324248,4.869782201511581,21.35641409607183,69.51706580464308,539450466.2662175
24,1987,55497.73049286752,980728,54428178230.80898,2731512538.3674064,6.000979019607587,11.656480860506957,63.45960994551381,1884071635.3651845
24,1988,55623.281061575915,66375,3691995280.4621015,298589164.05799586,7.614028020752329,15.041147977958413,78.3687078703526,81662112.08642678
24,1989,55755.17775396341,253570,14137840423.072502,1207547502.9578927,6.711260578872521,16.447387218729993,72.43674257682835,544162948.5625048
24,1990,56201.78458357867,682822,38375814952.92835,2278554122.750595,4.96132493064616,23.040933654366448,68.96558617531647,897560952.9067295
24,1991,55907.68094396055,172540,9646311270.070953,824832896.5951738,5.178398596507621,24.356726942307073,71.94333178379898,488622493.4955469
24,1992,55558.81902660873,539838,29992761745.686405,3765771863.0634613,4.9239492272630265,6.735786293871139,76.08158863886939,2121065605.8400571
24,1993,56042.920067293606,364942,20452415335.19826,2327845975.808787,5.4158148516192135,14.389161292434022,73.89519114033378,1254362744.829001
24,1994,56205.00467598174,175612,9870273281.158506,1132242678.7536044,8.412028640985207,19.638116109671863,70.00036808223918,558895891.5376915
24,1995,56372.64115965523,934747,52694157206.06425,6096110173.617534,7.90405689377469,23.328265031994505,71.26454748455704,3053678917.352588
24,1996,55846.160592510016,450404,25153334115.50888,1752582565.4468696,6.572519523271936,13.483870315070794,67.66512279473271,690088579.9840612
24,1997,56499.342427479896,478416,27030189406.78522,1851133172.2780635,7.204142355035234,23.59100001970737,75.09206902095036,838017448.2228396
24,1998,55395.662161903194,638141,35350243247.659065,2765373347.8893695,8.253674184051654,25.991316652135442,70.75132256756592,1790824474.7660737
24,1999,56160.97484256191,505519,28390439841.437054,1991376906.2968156,7.246115979929429,17.92262511827156,72.67656108457945,401036221.59308016
24,2000,57304.64994236169,287439,16471591274.782503,1106970824.9642282,5.6490962423677695,11.536436581666527,66.46795755705621,650414494.5299308
24,2001,55977.71795277399,862267,48267738925.98457,2185787389.587061,4.739043303231881,16.069608060653657,74.20330121486116,447210618.00474656
24,2002,55972.54014087401,519284,29065644534.51362,1994148633.2495162,6.063852044003064,19.341437743014794,72.31137446826074,987957280.5354333
24,2003,56772.200008174426,75301,4275003432.8155427,409240902.17694247,6.013742266578768,13.789003905794743,71.20114263931262,189494956.2664712
24,2004,55892.00079662724,785101,43880865717.43284,3083285214.7375765,6.988386634278086,16.634642748855985,72.02351333864014,2121037605.6321874
24,2005,56833.127282716436,768398,43670461337.784744,2653795904.4847465,5.186950810481455,18.485967887449394,72.65197037396786,794800935.5107468
24,2006,55870.44285329633,490691,27415123474.126827,1265017662.0068877,5.97787800035094,12.439402215391347,73.04001157382298,314498540.7753599
24,2007,56146.192990984615,154959,8700357919.689985,1006821018.6281941,6.744885604022176,17.667259280319783,68.50530659288846,413242503.490596
24,2008,56993.962198715344,773983,44112357844.448296,3273015460.025695,6.825974598970892,17.13438148717951,75.29237998008439,1062402192.6170931
24,2009,56614.20461960559,117804,6669379761.008017,588283577.6998516,4.819866826707844,18.716761675546326,65.53829410255307,326264441.73333406
24,2010,57374.63069367526,336552,19309546709.217796,2879261669.969486,6.869544619670673,18.615544932539624,71.5614239076677,1196129414.681034
24,2011,56871.0072254331,783902,44581296306.03146,4219990793.19525,6.262015489413044,27.985526268092354,65.45083278758213,1961230004.4870627
24,2012,56306.86395467487,168728,9500544541.344381,1027756542.7976317,6.231589616731777,17.17270957661267,67.43471526197625,587667512.7340554
24,2013,55884.83228652663,445462,24894569160.020725,788605321.2655656,6.614057900089192,20.004260075435887,71.53275869415347,309857737.1829081
24,2014,56018.27625725804,465000,26048498459.62499,827932688.4290065,5.499529719256816,15.82143828684752,66.54091700268414,229038474.96974117
24,2015,56812.95664056283,476228,27055920715.021954,3439802779.0854034,5.861401415606153,17.606836182102622,72.09993163763657,1156810328.9245296
24,2016,56146.60214770896,929793,52204717650.724754,1878166271.8446708,6.263150725837393,17.27772338758876,73.79236109661406,1008274539.730725
24,2017,56341.845555750195,889665,50125368026.3565,4842221975.258951,6.69770688094864,19.094665122706395,70.17233461261945,1544495329.1773841
24,2018,56179.29286189885,772670,43408054215.603386,3207533217.548557,6.298304409080176,19.592858321394377,72.6369489983438,1979784453.1567686
24,2019,56714.20022225459,881776,50009220615.178764,5304982728.2032175,8.172577072361802,22.67447595860569,69.42372891220228,1706738512.4507947
25,1970,36354.70449498345,397786,14461392482.241488,685662170.3695908,4.155103852563902,17.619092266916248,68.88719085587529,222112430.42966825
25,1971,36840.76042044453,679957,25050132933.2042,3388245610.873315,6.01681132208697,17.80594173091975,73.6175595708652,2345739611.807568
25,1972,36112.58130580028,683801,24693819209.487537,2888018787.1649213,7.614086606046403,14.400672365822917,68.51729667926249,1752978218.8690226
25,1973,36347.715949007055,133323,4845986533.469467,512189607.06951976,7.484323864639249,9.646715820998882,73.55598926651321,234979410.42635554
25,1974,38018.432735690934,355525,13516503298.35652,1656739417.8315945,7.504661326844052,12.42005594285661,69.01233727883772,793156142.2409425
25,1975,35867.734571837485,335084,12018703971.269592,1683068655.0259078,6.57645780390853,23.737091107199298,73.24317762863028,1106580931.8530645
25,1976,37492.2729360039,184974,6935095694.064385,568609114.036271,8.093586546367455,14.137884535584796,67.24220348800638,207127801.6802711
25,1977,37421.30262087579,757508,28346936105.734375,3698390735.743608,7.987219665070094,14.093344073829098,66.04606866820063,1153174192.4522545
25,1978,37574.09518043207,847177,31831909232.6729,2316277258.4745502,5.763276942853817,14.219169318994531,70.81533178586832,1440838828.4424446
25,1979,37469.53327285303,953785,35737878792.648125,3190861655.410038,7.589903585862707,20.45261105438361,68.17236517901232,1425946557.866584
25,1980,37589.362895315455,834141,31354828754.86133,1691838740.2064466,8.031399674576788,19.657522632564216,70.6237334473331,847433596.128991
25,1981,37641.057895932376,362946,13661671399.097073,1311583966.328431,6.198795780249948,24.36660734910374,73.93907014830236,276020619.7903885
25,1982,37978.00642330198,694621,26380320799.760445,2772651058.7848387,5.9530145512906545,22.944801634202864,75.6791518038457,1754490499.0703418
25,1983,37322.31323549085,370161,13815264789.562529,1177619633.3371909,7.841443647777993,20.208486784339634,68.10636576093229,569704492.8080696
25,1984,37341.60423427008,999649,37328497331.18385,4495115123.318007,4.370792626562552,20.66138429127958,70.89525766758113,1831264209.7633913
25,1985,37336.8696754649,715428,26711841998.1785,1595078050.8199894,6.373068131797149,16.851125356476764,73.86433076586447,349326950.24845666
25,1986,36763.090867393126,807730,29694651386.31945,2270896708.064074,6.973713350671392,31.055802592671597,69.41558340648434,1266546528.0561745
25,1987,36999.551238147425,687871,25450918309.735706,2386456643.4077134,7.67812124688768,18.257026267630778,64.58672973435188,1513033799.1736112
25,1988,38283.66040320441,809987,31009267239.010334,3372220203.886866,5.195813450649409,27.230113129481982,62.855965068546816,940569491.9207115
25,1989,36626.2602580334,78669,2881351268.2392297,383466245.83636034,7.210037050460175,30.85273425033996,70.03954311716534,215717338.0237372
25,1990,38157.49511375523,552865,21095943536.066284,658379914.6352638,4.041795282001892,15.615348559066291,68.58089776080584,376599645.1670234
25,1991,36571.07091966117,123820,4528230001.272447,240200138.04673967,8.400405975453001,26.1142262399546,73.80517218539572,130783966.38622735
25,1992,36593.5411720616,371546,13596183848.3148,502733240.7214769,5.9139219881190765,22.071345867905563,69.51700658077837,175354324.0002272
25,1993,38078.62650808133,542049,20640481420.07898,1597046952.352455,6.804072388979551,20.733270272918745,71.21335869598366,378373697.0656308
25,1994,37071.23261989306,72525,2688591145.7577443,110518984.64076683,5.929974751787357,20.673317575936466,66.16236544982122,68590407.45760053
25,1995,37803.68537828373,579827,21919597481.834118,2479404871.3012586,5.587799934055821,23.337056909068195,71.08633134629497,1293147666.0257728
25,1996,37004.84858250199,845907,31302660449.87851,1430130344.684453,5.06008060527482,20.794379812100033,67.60052589940904,574636799.2862211
25,1997,37828.16375663965,106690,4035886791.1958847,459440661.0342785,7.279307621957547,20.6044128198446,65.56416660817297,199160505.96317655
25,1998,37048.93646592941,429518,15913185092.973068,901996922.8702078,5.5025752725423445,19.220178519421747,71.52306749468951,183269787.51144928
25,1999,37584.25488005591,932517,35047956607.98509,5090024517.404766,6.313631695557167,21.247964123902428,69.291395932068,1211227819.7146268
25,2000,37773.32694908879,795225,30038293923.089134,1013113517.5374448,6.078877988413446,19.541090491893044,70.01484759292116,661839751.1804093
25,2001,37765.86127546792,182672,6898765410.912276,208994996.25419468,8.497511474371608,26.4494900418617,68.61444470479498,62826839.661052264
25,2002,37965.248613094176,588795,22353748557.146786,3149592962.8669605,7.011427863535593,25.714547104484883,71.79789940655803,1082839464.5734928
25,2003,38429.26288114224,581108,22331552094.334805,1705457672.7197974,5.741508101174428,12.62350294829576,69.39916685056102,1174134715.9361382
25,2004,37338.6455363797,233505,8718760425.972342,399817987.5161716,5.4665305823671,29.43916670442376,65.73555390968167,205450539.67184585
25,2005,37514.45102228304,760373,28524975667.166424,3322593276.024096,6.1627672291359135,19.202331545028446,69.1158414299723,1957987754.4548903
25,2006,37483.289665804026,512273,19201677246.970425,1802686628.0502484,7.038314579294583,17.33462592233587,69.0211764158264,991272939.95827
25,2007,36568.52041835423,740952,27095518341.020405,3229674712.9636965,7.456747107589075,17.53788664424192,66.81775204145575,1443064812.5825877
25,2008,36612.77064813334,136388,4993542563.15761,692062764.0594904,4.895949847552871,29.045712953263696,71.63300260027152,209503906.30799553
25,2009,37842.89404004208,418066,15820827339.744234,1493414409.0493236,6.349144158668707,18.986377925966117,71.93075091357929,1037141103.4147154
25,2010,37906.53726184708,357682,13558486060.891987,576088070.351256,6.784269308059067,25.79232359081171,73.29330244563555,218446835.7667996
25,2011,38589.08790233419,653148,25204385585.233772,3223265683.54683,4.840389996387415,21.75150566460051,69.94676765217488,725397579.7735748
25,2012,37611.00942759213,402690,15145577386.397074,487368866.38569814,7.399867472130239,21.067939975555063,67.02508140758493,133713983.09884869
25,2013,37153.252363176856,56402,2095517739.7879012,301496973.06095344,7.5844032986989935,17.72603711772132,72.13951666485504,143665374.4039761
25,2014,37580.97142056401,221871,8338127710.051958,1236685404.864743,7.303484105776709,14.946078108990529,64.03172891698443,332418345.61897236
25,2015,37154.25808750915,624065,23186672073.381397,1362249120.0148888,7.947879206939781,12.78529073642219,71.66918863557339,438042369.7709013
25,2016,37741.488334952664,456637,17234160008.80778,2243470895.812341,5.8734640406894485,24.228172727325386,68.23162732540399,1336271971.1776435
25,2017,37685.456667638005,353374,13317060564.469913,1394273131.2690024,6.593456643037642,15.370893477013649,67.01477981952515,584422557.1258422
25,2018,38352.00299494873,152666,5855046889.226843,862076766.787304,6.348111170913132,18.872377005414457,71.83729416646732,260528112.01984844
25,2019,39113.2183890785,915671,35814839795.5459,2095658935.440524,7.471955602114462,22.58476093754913,70.60186384915563,748461391.4573374
26,1970,57939.97977252886,50903,2949318790.3610363,133862482.87923428,7.1534677847304105,15.115754875711323,70.15395390471781,30712047.015255563
26,1971,57777.56500072665,103533,5981884637.220232,726001238.1659956,5.072574679772593,9.666611070712246,69.34440913195141,464679492.95865035
26,1972,57840.14369874666,861372,49821880258.076805,2981799275.1217675,8.290665066690794,13.91490358901442,65.58302554807533,1989414738.1253347
26,1973,58798.74463175998,639573,37606089500.36863,4271512033.9007235,5.885116548345291,12.995934990419705,67.44575199443905,1191805197.0971293
26,1974,57706.52787751421,578832,33402384944.397305,1445333264.0132244,5.265366663456262,20.05179604221384,80.02600931217876,378530352.07725763
26,1975,57324.37611776694,90002,5159308499.35126,465583814.9622095,6.126081878378648,8.897855007631948,73.55288614363593,170318654.48151895
26,1976,57649.068652960836,517572,29837543760.850246,2152398140.8257475,7.4046590290407455,15.75939002088183,75.79044564190016,541286681.264493
26,1977,58111.52441646065,302061,17553225176.76052,1727738602.8898373,7.094989685130225,23.086468879163228,69.25955739929432,864014034.6690207
26,1978,58474.9945958345,737005,43096363392.103004,5051246333.425189,6.724781984345893,21.169550506052083,68.5336928008711,3308648989.6602974
26,1979,57791.808992410944,496710,28705769444.62044,3846993122.025805,6.582350767493467,14.836855413995881,70.3387178073385,2222383555.759148
26,1980,57945.52249936911,147375,8539721378.344522,264631866.35834435,6.197519093739906,19.09236015233634,70.12089024955102,126976750.56105152
26,1981,58733.06498415294,343076,20149905002.503254,1753265806.563831,8.058900301968377,20.25501143002078,69.36581106802689,1004590275.7172643
26,1982,58189.0997821037,901590,52462710472.546875,5756277580.240719,6.084631752085424,10.572021093602295,71.2472033451452,3695376342.986118
26,1983,58147.75547994062,76015,4420101632.807686,523350222.1198156,6.5952845484508575,16.128434804236974,70.15567271444654,329041731.0658007
26,1984,58854.38522234215,171139,10072280632.566414,852066978.1926596,6.887886314493704,16.879521824109787,74.8341574323289,497649240.70229816
26,1985,58333.06226966152,642642,37487275803.099815,4570996361.064445,4.561590713816645,22.052233276873306,67.26621456999474,1088607144.462619
26,1986,57447.212255305174,721367,41440523162.972725,2026995306.2796416,7.944911425250484,20.525516850451694,76.0166111097298,607304604.2680138
26,1987,58035.75770010139,851547,49420175362.24824,2341915319.194291,6.402301087815271,18.96248597861956,69.89493994557239,1179434317.0306904
26,1988,58898.184699222686,427275,25165721867.360374,1139461393.093712,6.256360614383066,17.34341749699083,72.40750176629784,263734949.38640696
26,1989,58590.021893003235,989456,57972248702.16341,4170420489.84324,5.568002579730407,21.33846784695994,68.6735306459772,2016242947.9484599
26,1990,59034.15362591253,750461,44302829964.25594,6023282510.721134,7.121268687395462,19.647290882046693,65.97920328308899,3070105660.0887256
26,1991,57891.8520589883,692531,40091902198.26322,3301567721.2604074,5.345674687296275,9.933221979658343,73.39120523078061,675839199.129237
26,1992,58495.92575169865,104486,6112005298.091985,743438836.5767052,5.300266881445766,23.573730129304067,67.11171151992559,352180171.64866173
26,1993,58636.681769544106,957235,56129084073.669556,7392698999.420874,7.393637418438453,16.646243165719852,77.52381253424367,1885272403.3500996
26,1994,59099.35750899836,929427,54928538551.515816,2303643146.7694664,6.939322648761107,22.513810560016854,71.37353800081485,943895576.0970826
26,1995,57903.36513063357,650322,37655832218.48388,4311226783.254694,7.147985656047746,24.040532592700153,70.92539404817494,2230961362.865284
26,1996,58509.47127938822,871571,50995158392.44767,3793599769.4448547,4.4655600319952695,14.734971555983059,69.67966439156348,828988890.476707
26,1997,59296.172205619514,935054,55445123005.55335,7853847093.353076,6.70072861479422,18.711598599263585,71.4799583765022,4334319271.809078
26,1998,58782.82610605012,346514,20369072205.31185,2158474593.190407,8.20153167644658,20.009754340140333,75.06113145822012,1086542979.8147914
26,1999,58558.7081191821,921510,53962435118.90749,1780571924.9117253,7.180075343964439,18.508211683504197,70.48005281488051,1156754247.8663619
26,2000,58323.996503352704,302641,17651232625.771164,1717725818.6406243,6.595003552650101,12.05122850816013,67.72811525053869,962512092.0952408
26,2001,58812.26422273458,89244,5248641708.293725,589761882.650234,6.879488047945852,19.9292892967541,69.4868987041728,395555981.73412484
26,2002,58982.29515273381,246979,14567388274.527042,1148740044.01035,5.442305158336763,18.58492809380826,65.88120071253717,763337139.2093428
26,2003,59422.78053270018,319537,18987777023.077415,1352151322.0785422,6.512435297998118,24.75792580074404,68.96953017549436,620273452.6501117
26,2004,59177.89335601807,806913,47751411461.58461,6010221726.410765,6.03078057615404,13.132078098210265,70.55614967445644,3871672308.8123446
26,2005,60108.18706905069,991418,59592338607.6241,4104043194.402003,6.0066111002938,22.832199808118006,70.71765293239336,2143814231.8502357
26,2006,57393.90399606563,506982,29097676235.733345,1019738990.7058327,7.492412851234581,19.180429023625006,74.82743495862192,393772000.3786568
26,2007,58516.09353340456,459462,26885921367.045124,3825748874.5926795,6.071647495979242,25.652564603190346,68.361603785984,1707742459.221649
26,2008,59737.5868311438,608457,36347752870.517265,2558913065.1662426,6.881462557793035,9.864378985722599,68.72394833968613,1504171542.2304032
26,2009,60090.99965353779,721142,43334143672.15155,4389426200.322815,5.062109107416045,21.767673803306174,72.16645511261302,2805916184.625721
26,2010,59902.847713639465,840144,50327018089.527916,3331225492.9263864,5.923927457106033,18.192628963769646,75.75646148015247,929458351.9629778
26,2011,60163.67102319828,786648,47327631483.05688,4627579083.711783,6.178745922687332,18.813945376584,71.42336997077352,2956354994.443646
26,2012,59791.75030753334,199138,11906809572.741573,532720155.522784,6.0892085357202745,13.71430634468172,66.83610187937433,136374003.59188217
26,2013,59448.03224481123,431136,25630186829.898933,1036587988.9492126,7.789622146297863,22.320616169935505,68.45787444669207,647044487.890531
26,2014,59611.810835197284,691075,41196232172.93396,2746452581.8253646,7.880255270519136,-2.6547228572090606,70.48993933296173,906513639.5982888
26,2015,58536.91972784578,689629,40368757414.99456,1426906224.810115,6.479008009282267,21.01361223547502,73.78936253145537,661510540.8868518
26,2016,59697.822911084506,618176,36903761375.882576,4701747031.178333,5.5989332536356375,22.05674661473293,71.99021675641673,2685505839.6408396
26,2017,59068.15538209131,824426,48697323069.03601,3667173864.49314,6.260013778857077,14.63049969936147,74.09643539940716,2260629167.8408766
26,2018,59253.73905033792,232235,13760792088.355227,807461132.1720158,6.236283239700222,17.29928846822645,65.46485819289559,538902465.5896527
26,2019,58527.28612037791,720095,42145206098.85353,4216649054.64539,6.218214224370052,15.669429987598818,69.96801613988478,2645758699.2468004
27,1970,56214.85776332626,702160,39471824527.09717,5855315081.240485,6.179808992144673,24.123581410831044,67.74516898894576,3805459073.5707717
27,1971,55446.50773834248,821835,45567880687.14069,2931944509.7986083,4.740759178388531,14.439965023300378,66.3683925238862,1317998933.3481257
27,1972,55975.79846370754,322976,18078839484.614407,2709114171.3800807,4.989015716461767,13.139626048476341,74.19929554981185,837460527.6989806
27,1973,56554.378767016846,260995,14760410086.297562,2127469037.5278177,4.548798264068842,19.35852970367446,72.07092631248673,433739261.4272443
27,1974,55170.649989964026,877637,48419803745.24206,3251308586.067287,7.114053554108162,29.202688582972296,68.88364643342523,1890964268.7239912
27,1975,55226.633281850816,448300,24758099700.25372,3157860452.599093,6.467279511979673,19.409181876169082,69.10533925212482,2055579461.0473723
27,1976,56012.90256606989,576884,32312947283.924664,3182477911.228781,5.6015090943384935,11.696198234240637,72.90595663201645,793412657.2242185
27,1977,55690.409827915115,573518,31939452463.686222,3492072927.5117636,6.431916786242967,12.326083892680089,65.92129814099236,1406590590.7289279
27,1978,56118.01144217831,197745,11097056172.633549,1473157715.1749086,6.791790635301084,14.19383311328147,66.5678618181976,734550600.2362322
27,1979,56333.27963733649,295340,16637470808.09096,2032581146.3281198,5.9612749614120935,20.252499996695683,68.57040668334393,649618514.6621075
27,1980,56922.17018101436,341456,19436416541.328438,825364606.9101195,5.4976592095037145,21.090477173550582,69.82846671934179,392315888.38857037
27,1981,56629.78390517096,518380,29355747380.762524,3816451407.764052,7.898406644689536,17.36565488189553,72.86557797507781,1204901086.0776627
27,1982,56636.848724386065,248579,14078731219.059164,1797660129.025131,6.52073773206211,12.695604691436136,71.85963270815517,1064566182.2379327
27,1983,56503.53389108877,682465,38561684256.9819,2696144897.6198964,3.913359859627069,13.739678697594824,70.66252095327224,786498341.5941981
27,1984,56873.03898961201,124319,7070399334.149575,773931295.0754161,7.040998588249269,19.32827733135137,70.62585104217997,232761952.33136493
27,1985,56282.13659365371,167782,9443129441.956408,618806862.436804,5.348142858529066,26.373907485243933,72.04693537008721,207886775.48165056
27,1986,56705.15938670875,421603,23907065312.91457,2378092855.92071,8.356461893736366,12.9665913077074,73.8014277812514,1397081516.5142188
27,1987,55922.817709742696,293907,16436107584.617346,2031881446.264931,6.3710245555218386,12.652768808573672,67.66891026269145,744462454.6516942
27,1988,56982.89166146828,301420,17175783204.59977,2011563380.1841877,5.944380486976837,14.553466159686867,78.73918287949398,1185219751.1482394
27,1989,56201.306167200135,102335,5751360666.620426,469439308.8217272,7.51251672855793,21.876567179191973,71.08555055022379,284365666.2330342
27,1990,56671.00585273878,256823,14554417736.117931,2071306406.8401663,7.824747908428554,16.671938216690794,70.66503097119474,897703508.6686033
27,1991,56701.20592998373,373392,21171776684.608482,2778547361.50074,5.561298325131354,15.516018626293313,69.7775547000167,1089285026.473259
27,1992,55575.97176600676,636360,35366325393.01606,5228727676.197922,5.872789677685681,22.607817659098004,71.69802725490386,3346378524.267709
27,1993,55759.42588788442,319629,17822329537.11861,2156065312.10168,6.9249394509423405,15.794388703636786,71.48473476395095,1421624189.198119
27,1994,56612.89088610308,195949,11093239356.241013,1286419588.1813457,4.952752798628253,4.669499962977369,69.02299974761192,745438130.2414882
27,1995,56377.79093588118,642819,36240715191.612206,3220826973.8705325,6.012861534366431,14.915770810796362,69.10767677702604,2254324847.7133794
27,1996,56841.15580248925,852080,48433212036.18504,7025264235.222467,8.436053505914849,13.701475471649886,65.51927788833994,3357849769.801272
27,1997,56812.42626961841,702739,39924307624.28537,5489045374.041789,4.84325887900397,14.1116607550683,71.6679430037376,3663811655.120668
27,1998,56703.386123332195,852066,48315027400.56317,5971518243.594992,3.792180503191273,13.565892542387346,66.70609216839104,1434348472.542771
27,1999,57225.72385658553,179980,10299485779.708263,1157147148.0740604,5.952617482989541,12.947520342590316,68.96379502437529,750756867.2877278
27,2000,57652.99011166313,237213,13676038743.357946,444785491.6735678,4.836282029204915,16.657299915492253,72.4471072975942,294117564.9131298
27,2001,56998.20035471572,295615,16849522997.859287,2065748024.8238862,5.321236417042332,27.12213626286033,71.0642356530542,526353847.45235527
27,2002,57109.2244917377,676266,38621026810.129486,2269108133.911717,5.922574192551397,22.693706840456713,71.67874447875042,769394254.710419
27,2003,56734.18795349915,885489,50237499356.75601,6600689477.016911,6.1827643846529625,14.60836193806059,69.79100121852333,2293837501.9266763
